"FLUENCIA","RES_TRA","RELACION","ALARGA","PE_MET"
456,581,1.27,15.3,1.476
463,587,1.27,16,1.477
460,584,1.27,16.5,1.479
460,585,1.27,16.3,1.478
456,586,1.29,16.7,1.474
467,613,1.31,15.2,1.483
463,587,1.27,16.7,1.473
445,566,1.27,16.3,1.484
470,589,1.25,16.3,1.472
448,588,1.31,15.6,1.47
468,592,1.27,16.2,1.475
470,589,1.25,16.3,1.472
441,570,1.29,16.1,1.478
467,674,1.44,14.9,0.546
498,687,1.38,14.6,0.534
441,674,1.53,15.1,0.55
480,599,1.25,15.6,1.477
449,566,1.26,16.8,1.5
499,680,1.36,14.1,0.539
480,599,1.25,15.6,1.477
449,566,1.26,16.8,1.5
465,596,1.28,16.6,1.368
480,600,1.25,16.7,1.367
455,586,1.29,16.3,1.354
507,709,1.4,14.2,1.557
499,707,1.42,13.3,1.561
515,729,1.42,15.5,1.557
512,709,1.39,14.4,1.57
536,740,1.38,13.6,1.595
507,708,1.4,14.3,1.551
490,619,1.26,17.2,1.507
480,601,1.25,17.7,1.504
485,606,1.25,17.7,1.51
481,604,1.25,17,1.507
464,589,1.27,17.9,1.506
479,606,1.26,17.7,1.512
499,625,1.25,17.3,1.506
493,615,1.25,18.3,1.51
469,596,1.27,17.7,1.506
483,604,1.25,17.9,1.508
487,607,1.25,17.2,1.512
486,611,1.26,17.6,1.51
487,608,1.25,17.3,1.512
468,593,1.27,16.4,1.509
454,587,1.29,16.6,1.511
271,400,0,26.8,0.566
441,635,1.44,14.9,0.94
478,599,1.25,15.1,1.477
449,566,1.26,16.8,1.5
470,601,1.28,16.5,0.859
467,584,1.25,16.8,0.86
488,609,1.25,16.4,0.859
451,577,1.28,16.8,0.863
457,571,1.25,16.6,0.843
449,566,1.26,16.8,1.5
469,598,1.27,16.1,0.857
467,584,1.25,16.8,0.86
488,609,1.25,16.4,0.859
451,577,1.28,16.8,0.863
488,613,1.26,15.9,1.475
480,600,1.25,16.7,1.367
499,741,1.49,13.3,1.984
499,737,1.48,13.3,1.995
507,709,1.4,14.2,1.557
499,707,1.42,13.3,1.561
515,729,1.42,15.5,1.557
507,708,1.4,14.3,1.551
487,607,1.25,17.2,1.512
466,600,1.29,16.9,0.85
496,619,1.25,16.1,0.852
476,600,1.26,16.1,0.856
459,598,1.3,16.2,0.852
459,599,1.3,16.1,0.85
465,587,1.26,16.8,0.854
471,605,1.28,16.6,0.852
482,605,1.26,16.5,0.847
476,604,1.27,17,0.846
470,598,1.27,16.3,0.848
487,613,1.26,16.4,0.845
463,589,1.27,16.8,0.847
471,592,1.26,16.1,0.85
485,614,1.27,16.4,0.846
460,590,1.28,16.2,0.852
467,587,1.26,15.9,0.849
495,625,1.26,15.5,0.853
481,614,1.28,16.7,0.855
484,627,1.29,15.8,0.849
481,602,1.25,16,0.851
449,566,1.26,16.8,1.5
459,590,1.29,15.8,0.951
464,582,1.26,16.4,0.942
485,607,1.25,16,0.94
472,589,1.25,15.8,0.942
454,580,1.28,16.5,1.477
456,581,1.27,15.3,1.476
475,622,1.31,16.5,2.134
470,589,1.25,16.3,1.472
448,588,1.31,15.6,1.47
477,602,1.26,16,0.547
480,613,1.28,15.9,0.549
471,596,1.27,16.4,0.548
480,610,1.27,15.6,0.542
484,614,1.27,15.4,0.531
491,614,1.25,15.2,0.533
491,623,1.27,15.6,0.535
464,595,1.28,14.9,0.531
474,601,1.27,15.2,0.534
475,597,1.26,15.6,0.532
475,597,1.26,15.6,0.532
491,614,1.25,15.2,0.533
445,568,1.28,16.5,0.531
476,596,1.25,14.9,0.532
462,601,1.3,14.8,0.533
484,614,1.27,15.4,0.531
491,614,1.25,15.2,0.533
491,623,1.27,15.6,0.535
464,595,1.28,14.9,0.531
451,589,1.31,15.6,0.533
448,586,1.31,16.6,0.535
469,603,1.29,15.1,0.534
465,591,1.27,14.8,0.536
464,597,1.29,16.2,0.534
454,592,1.31,16.8,0.533
476,597,1.25,15.2,0.531
476,602,1.26,15.4,0.535
466,592,1.27,16.7,0.533
462,586,1.27,17.1,0.531
457,577,1.26,15.4,0.535
469,603,1.29,15.1,0.534
464,579,1.25,15.8,0.536
476,602,1.26,15.4,0.535
466,592,1.27,16.7,0.533
462,586,1.27,17.1,0.531
484,608,1.26,16.7,0.546
462,589,1.28,15.9,0.547
477,602,1.26,16,0.547
461,591,1.28,15.1,0.533
454,592,1.31,16.8,0.533
459,603,1.31,16.6,0.53
466,592,1.27,16.7,0.533
462,586,1.27,17.1,0.531
487,614,1.26,15.4,0.535
474,598,1.26,15.3,0.533
471,609,1.29,15.8,0.535
462,609,1.32,16.6,0.535
460,585,1.27,16.4,0.533
480,605,1.26,15.1,0.538
463,590,1.27,16.4,0.533
470,602,1.28,14.9,0.536
463,590,1.27,16.4,0.533
496,624,1.26,17.2,2.976
457,577,1.26,15.4,0.535
466,601,1.29,15.2,0.534
462,601,1.3,14.8,0.533
484,614,1.27,15.4,0.531
491,614,1.25,15.2,0.533
461,591,1.28,15.1,0.533
451,589,1.31,15.6,0.533
448,586,1.31,16.6,0.535
465,591,1.27,14.8,0.536
464,597,1.29,16.2,0.534
479,611,1.28,16.6,0.534
459,603,1.31,16.6,0.53
482,602,1.25,15.6,0.532
468,589,1.26,16.2,0.534
474,598,1.26,15.3,0.533
474,595,1.26,15.4,0.532
475,597,1.26,15.6,0.532
467,597,1.28,14.9,0.531
470,602,1.28,14.9,0.536
463,590,1.27,16.4,0.533
463,594,1.28,16.7,3.805
490,646,1.32,16.4,3.784
485,613,1.26,15.3,3.828
515,664,1.29,16.8,3.857
482,607,1.26,16.7,3.754
476,605,1.27,16.6,3.762
478,624,1.31,18.3,3.787
433,570,1.32,17.8,3.759
456,595,1.31,15.6,3.775
0,419,0,0,0
0,410,0,0,0
0,400,0,0,0
0,402,0,0,0
0,411,0,0,0
0,409,0,0,0
0,399,0,0,0
0,409,0,0,0
0,398,0,0,0
0,410,0,0,0
0,407,0,0,0
0,415,0,0,0
502,702,1.4,13.9,0.878
493,692,1.4,16.8,0.874
536,740,1.38,13.6,1.595
493,699,1.42,15.6,2.944
509,718,1.41,15.1,2.926
509,718,1.41,15.1,2.926
495,625,1.26,15.5,0.853
384,513,0,29.1,4.569
386,514,0,28,4.62
382,516,0,28,4.545
383,509,0,25.7,4.575
473,606,1.28,16.2,0.541
502,681,1.36,16.6,0.488
508,647,1.27,16.9,3.798
485,604,1.25,16.3,3.792
498,656,1.32,17.2,3.837
479,616,1.29,16.5,3.759
488,609,1.25,16.4,3.76
451,586,1.3,19.2,3.778
480,613,1.28,18.6,3.772
482,611,1.27,16.5,3.772
482,623,1.29,17.4,3.766
480,610,1.27,17.6,3.794
481,609,1.27,17.3,3.76
491,614,1.25,15.2,0.533
479,606,1.26,15.9,3.76
498,635,1.28,15.5,3.825
479,606,1.26,15.9,3.76
475,606,1.28,16.2,3.761
486,624,1.28,17.8,3.755
491,635,1.29,15.8,3.76
475,606,1.28,16.2,3.761
472,649,1.37,14.3,0.217
467,634,1.36,14.5,0.217
455,644,1.42,16.1,0.215
484,659,1.36,15.6,0.217
479,650,1.36,15.8,0.217
444,642,1.45,15.3,0.216
472,641,1.36,15.1,0.215
403,521,0,25.2,3.4
387,505,0,25.1,3.49
383,517,0,29.1,4.514
382,511,0,29.7,4.554
380,512,0,28.6,4.554
384,513,0,29.1,4.569
386,514,0,28,4.62
382,516,0,28,4.545
383,509,0,25.7,4.575
466,611,1.31,19,1.48
440,585,1.33,16.1,1.477
486,634,1.3,17.3,7.567
513,673,1.31,15.9,7.736
509,674,1.32,15.9,7.516
495,659,1.33,18.6,7.578
490,663,1.35,16.1,7.519
483,648,1.34,17.2,7.542
489,651,1.33,16.1,7.486
498,658,1.32,18.4,7.588
490,663,1.35,16.1,7.519
479,606,1.26,15.9,3.76
475,597,1.26,17,3.775
464,599,1.29,18.4,3.758
467,600,1.28,17.9,3.751
486,624,1.28,17.8,3.755
506,644,1.27,16,3.678
512,648,1.26,15.3,3.697
505,650,1.29,15.7,3.691
447,637,1.43,14.4,0.214
478,633,1.32,15.2,0.216
449,627,1.39,15.3,0.215
465,623,1.34,14.2,0.214
470,632,1.34,14.1,0.217
472,649,1.37,14.3,0.217
425,549,0,25.8,2.538
346,530,0,29.9,2.49
423,547,0,26.8,2.552
406,522,0,28.9,3.503
380,489,0,25.6,3.5
403,521,0,25.2,3.4
387,505,0,25.1,3.49
407,514,0,28.8,3.527
409,526,0,27.9,3.514
405,548,0,27.6,4.653
382,511,0,29.7,4.554
384,512,0,28.3,4.5
384,513,0,29.1,4.569
386,514,0,28,4.62
382,516,0,28,4.545
383,509,0,25.7,4.575
505,684,1.35,15.9,0.493
500,661,1.32,17.3,0.501
497,657,1.32,17.8,0.504
383,509,0,25.7,4.575
514,716,1.39,13.2,2.952
499,714,1.43,17,2.949
507,712,1.4,14,2.976
473,715,1.51,14.2,3.898
459,591,1.29,15.3,0.532
478,600,1.26,15.2,0.533
467,597,1.28,14.9,0.531
481,604,1.25,16.3,0.945
464,582,1.25,15.9,0.948
488,607,1.25,15.7,0.944
473,591,1.25,15.7,0.95
458,587,1.28,15.9,0.942
463,579,1.25,15.7,0.948
471,597,1.27,16.9,0.944
468,583,1.25,16.1,0.946
468,591,1.26,17.3,0.943
455,571,1.26,15.8,0.941
438,569,1.3,17.4,0.946
474,598,1.26,15,0.946
468,587,1.25,16.4,0.948
485,611,1.26,15.8,0.949
498,632,1.27,17,1.502
508,639,1.26,15,1.475
285,416,0,24.7,0
514,716,1.39,13.2,2.952
511,750,1.47,14,3.954
480,599,1.25,16.5,0.855
489,620,1.27,16.7,0.857
478,633,1.32,15.2,0.216
449,627,1.39,15.3,0.215
465,623,1.34,14.2,0.214
470,632,1.34,14.1,0.217
265,413,0,23.1,0
425,549,0,25.8,2.538
394,532,0,27.9,2.449
420,532,0,27.6,2.49
392,521,0,28.6,2.464
346,530,0,29.9,2.49
382,511,0,27.4,2.471
384,511,0,30,2.38
394,520,0,29,2.347
423,547,0,26.8,2.552
403,521,0,25.2,3.4
387,505,0,25.1,3.49
407,514,0,28.8,3.527
409,526,0,27.9,3.514
405,548,0,27.6,4.653
383,517,0,29.1,4.514
382,511,0,29.7,4.554
384,513,0,29.1,4.569
382,516,0,28,4.545
508,647,1.27,16.9,3.798
485,604,1.25,16.3,3.792
0,375,0,38.2,0
0,383,0,36.9,0
462,583,1.26,16.1,0.941
461,584,1.27,15.7,0.943
478,596,1.25,15.5,0.946
486,606,1.25,15.9,0.942
487,607,1.25,15.7,0.946
481,604,1.25,16.3,0.945
473,591,1.25,15.7,0.95
458,587,1.28,15.9,0.942
497,625,1.26,16.3,0.947
475,595,1.25,16.8,0.948
485,611,1.26,15.8,0.949
480,616,1.28,15.6,0.943
488,607,1.25,15.4,0.945
486,617,1.27,15.9,0.946
497,625,1.26,16.3,0.947
493,646,1.31,17,1.492
468,584,1.25,16.3,1.476
508,639,1.26,15,1.475
478,624,1.31,18.3,3.787
486,634,1.3,17.3,7.567
495,659,1.33,18.6,7.578
490,663,1.35,16.1,7.519
489,651,1.33,16.1,7.486
489,651,1.33,16.1,7.486
475,597,1.26,17,3.775
471,613,1.3,17.6,3.781
521,658,1.26,16.6,3.804
470,601,1.28,16.5,0.859
443,566,1.28,18.6,1.48
470,601,1.28,16.5,0.859
455,586,1.29,16.3,1.354
499,741,1.49,13.3,1.984
507,712,1.4,14,2.976
473,715,1.51,14.2,3.898
486,617,1.27,15.9,0.946
468,617,1.32,18,1.475
440,585,1.33,16.1,1.477
485,618,1.27,16.2,2.114
489,616,1.26,16.3,2.123
493,630,1.28,15.9,2.116
482,612,1.27,15.8,2.138
483,630,1.3,15.1,2.118
494,638,1.29,16.4,2.123
488,633,1.3,15.7,2.138
490,625,1.28,15.9,2.117
497,628,1.26,14.7,2.109
471,607,1.29,15.7,2.113
496,647,1.31,15.8,2.111
488,633,1.3,14.8,2.121
475,613,1.29,15.6,2.111
471,609,1.29,14.9,2.124
478,618,1.29,15.1,2.132
477,619,1.3,15.5,2.126
464,610,1.31,16.2,2.133
513,673,1.31,15.9,7.736
506,676,1.34,17.4,7.493
468,584,1.25,16.3,1.476
464,633,1.36,14.6,0.217
461,611,1.33,15.6,0.218
479,650,1.36,15.8,0.217
299,458,0,28.1,0
332,498,0,26.9,0
336,494,0,29.2,0
265,413,0,23.1,0
279,411,0,22.8,0
403,547,0,29.3,2.395
384,511,0,30,2.38
487,607,1.25,15.7,0.946
462,588,1.27,16.1,0.942
495,641,1.29,15.6,2.11
483,630,1.3,15.1,2.118
475,613,1.29,15.6,2.111
471,609,1.29,14.9,2.124
477,619,1.3,15.5,2.126
464,610,1.31,16.2,2.133
488,624,1.28,15.7,2.13
512,657,1.28,15.2,2.135
486,618,1.27,15.9,2.121
496,641,1.29,15.6,2.129
0,410,0,0,0
0,424,0,0,0
0,416,0,0,0
0,424,0,0,0
0,408,0,0,0
0,409,0,0,0
0,410,0,0,0
0,415,0,0,0
0,400,0,0,0
376,534,0,26.2,0
352,496,0,26.1,0
362,517,0,25.3,0
361,523,0,25.6,0
363,525,0,25.1,0
335,474,0,27.4,0
339,486,0,26.1,0
342,492,0,25.8,0
373,517,0,25.7,0
336,488,0,25.8,0
329,488,0,29,0
336,494,0,29.2,0
477,625,1.31,15.7,2.118
493,630,1.28,15.9,2.116
484,622,1.28,15.3,2.115
505,648,1.28,14.9,2.112
485,620,1.28,16.1,2.13
487,624,1.28,15.7,2.122
493,632,1.28,15.1,2.119
485,624,1.29,15.7,2.115
473,621,1.31,15.1,2.128
492,636,1.29,15.9,2.131
480,629,1.31,15.9,2.12
499,641,1.28,15.6,2.129
394,527,0,22.5,0
352,486,0,28.7,0
357,492,0,26.8,0
425,549,0,25.8,2.538
394,532,0,27.9,2.449
392,521,0,28.6,2.464
346,530,0,29.9,2.49
382,511,0,27.4,2.471
403,547,0,29.3,2.395
384,511,0,30,2.38
394,520,0,29,2.347
423,547,0,26.8,2.552
387,505,0,25.1,3.49
523,657,1.26,16.1,0.393
509,656,1.29,15.6,0.395
517,680,1.32,15.3,0.439
521,686,1.32,16.2,0.445
514,682,1.33,16.1,0.452
503,664,1.32,15.6,0.438
505,654,1.3,15.8,0.44
454,586,1.29,15.3,0.732
475,597,1.26,15.6,0.722
495,703,1.42,16.8,0.4
515,733,1.42,15,0.396
512,722,1.41,16.2,0.399
508,730,1.44,15.8,0.394
520,754,1.45,15.8,0.394
508,734,1.45,14.9,0.391
509,733,1.44,15.9,0.389
513,732,1.43,15.1,0.39
501,717,1.43,15.1,0.391
522,747,1.43,15.1,0.393
517,739,1.43,14.7,0.394
348,503,0,28.9,9.025
463,589,1.27,15.4,0.962
470,598,1.27,15.7,0.96
456,580,1.27,16.6,0.965
458,581,1.27,15.1,0.963
463,586,1.27,16.1,0.958
459,578,1.26,15.7,0.96
459,578,1.26,15.7,0.96
478,597,1.25,15.3,0.971
470,587,1.25,15.7,0.942
466,589,1.26,18.1,0.948
474,592,1.25,16.8,0.945
459,596,1.3,15.8,0.946
467,595,1.27,16.4,0.946
435,550,0,26.8,1.24
365,487,0,27.9,1.15
362,488,0,27.5,1.224
459,578,1.26,15.7,0.96
0,362,0,40.1,0
0,366,0,38.6,0
0,368,0,40.6,0
0,369,0,40.9,0
0,376,0,44.4,0
470,600,1.28,16.4,0.942
465,585,1.26,16.4,0.94
457,588,1.29,15.8,0.945
460,583,1.27,15.9,0.945
459,580,1.26,16.7,0.94
448,585,1.31,17.1,0.942
452,569,1.26,16.3,0.943
474,598,1.26,15.8,0.946
468,585,1.25,15.5,0.94
474,592,1.25,16.8,0.945
468,584,1.25,14.8,0.945
469,592,1.26,16.4,0.942
481,609,1.27,15.2,0.945
497,625,1.26,16.3,0.943
472,590,1.25,15.2,0.942
489,616,1.26,17,0.942
462,584,1.26,16.7,0.943
466,599,1.28,15.1,0.943
483,610,1.26,15,0.946
493,623,1.26,16,0.945
498,620,1.25,15.6,0.946
453,565,1.25,15.8,0.945
461,581,1.26,15.5,0.943
473,596,1.26,15.5,0.944
456,588,1.29,16.4,0.942
466,583,1.25,15.2,0.943
453,586,1.29,16.5,0.949
476,611,1.28,16.3,0.94
481,609,1.27,15.2,0.945
497,625,1.26,16.3,0.943
472,590,1.25,15.2,0.942
489,616,1.26,17,0.942
462,584,1.26,16.7,0.943
466,599,1.28,15.1,0.943
480,605,1.26,16.3,0.945
482,653,1.35,15.4,0.378
437,656,1.5,14.9,0.378
499,651,1.3,15.1,0.38
485,648,1.33,15,0.379
419,540,0,26.1,1.428
418,538,0,25.8,1.426
410,540,0,25.4,1.84
408,539,0,26.8,1.79
409,533,0,28.3,1.793
475,598,1.26,16.4,0.959
474,596,1.26,15.9,0.958
458,581,1.27,15.1,0.963
463,586,1.27,16.1,0.958
459,578,1.26,15.7,0.96
478,597,1.25,15.3,0.971
454,583,1.28,16.1,0.944
485,615,1.27,16,0.944
488,607,1.25,15.4,0.945
487,607,1.25,15.7,0.946
497,625,1.26,16.3,0.947
487,610,1.25,15.8,0.946
465,590,1.27,15.5,0.942
467,582,1.25,15.1,0.946
474,616,1.3,15.1,0.941
469,590,1.26,15.9,0.944
472,590,1.25,16.4,0.945
475,603,1.27,16.6,0.943
475,592,1.25,15.4,0.937
489,616,1.26,17,0.942
462,584,1.26,16.7,0.943
466,599,1.28,15.1,0.943
483,610,1.26,15,0.946
493,623,1.26,16,0.945
498,622,1.25,16.1,0.941
486,606,1.25,15.9,0.942
469,591,1.26,15.8,0.945
474,598,1.26,15.8,0.946
474,592,1.25,16.8,0.945
480,605,1.26,16.3,0.945
462,591,1.28,15.5,1.475
482,608,1.26,16.3,1.475
464,587,1.26,16.3,1.469
467,587,1.26,16,1.471
451,568,1.26,16.2,1.472
466,595,1.28,16.1,1.475
462,586,1.27,15.8,1.476
478,596,1.25,15.3,1.478
464,587,1.26,16.3,1.469
462,584,1.26,16.5,1.473
474,595,1.26,16.6,1.477
439,565,1.29,16.9,1.485
491,636,1.3,16.6,2.118
473,621,1.31,15.1,2.128
464,610,1.31,16.2,2.133
462,576,1.25,15.2,0.962
457,575,1.26,15.1,0.961
454,586,1.29,15.3,0.732
477,597,1.25,15.2,0.72
475,597,1.26,15.6,0.722
465,585,1.26,15.2,1.479
465,595,1.28,16.4,1.475
465,592,1.27,16.2,1.479
471,588,1.25,15.4,1.473
462,581,1.26,16.6,1.475
469,596,1.27,15.9,1.484
460,578,1.26,14.6,1.47
462,577,1.25,15.1,1.473
473,597,1.26,17.1,1.469
472,613,1.3,15.8,1.473
481,614,1.28,16.2,1.472
462,586,1.27,15.8,1.476
465,592,1.27,16.2,1.479
464,587,1.26,16.3,1.469
474,599,1.26,16.4,1.479
460,578,1.26,14.6,1.47
475,602,1.27,16.1,1.47
495,623,1.26,15.1,1.475
472,613,1.3,15.8,1.473
465,639,1.37,15.1,0.532
457,649,1.42,15.2,0.53
454,651,1.43,15.1,0.531
483,681,1.41,14.9,0.532
482,653,1.35,15.4,0.378
437,656,1.5,14.9,0.378
499,651,1.3,15.1,0.38
352,486,0,28.7,0
358,491,0,26.3,0
357,492,0,26.8,0
395,549,0,26.2,0
376,527,0,26.6,0
382,527,0,26.6,0
376,534,0,26.2,0
352,496,0,26.1,0
395,516,0,27.5,1.865
392,518,0,26.5,1.855
400,522,0,26.6,1.761
421,549,0,24.2,1.81
412,541,0,27.5,1.843
410,540,0,25.4,1.84
408,539,0,26.8,1.79
416,545,0,27.6,1.767
392,525,0,28.2,2.676
386,519,0,27.3,2.598
391,526,0,27.8,2.647
376,515,0,28.6,2.664
0,361,0,42,0
0,366,0,38.6,0
0,368,0,40.6,0
0,369,0,40.9,0
462,591,1.28,15.5,1.475
462,589,1.27,15.6,1.479
461,589,1.28,15.7,1.474
478,596,1.25,15.3,1.478
469,595,1.27,14.8,1.476
467,587,1.26,16,1.471
451,568,1.26,16.2,1.472
466,595,1.28,16.1,1.475
484,604,1.25,15.4,1.473
472,600,1.27,16.3,1.472
468,593,1.27,15.8,1.481
475,602,1.27,16.1,1.47
480,598,1.25,16.5,1.469
495,623,1.26,15.1,1.475
490,615,1.26,15.9,1.469
475,592,1.25,15.6,1.476
471,603,1.28,15.3,1.474
485,621,1.28,15.7,1.47
490,622,1.27,16.3,1.482
441,578,1.31,16.6,1.469
451,576,1.28,15.7,1.472
478,605,1.26,16.5,1.475
478,618,1.29,15.5,1.469
477,603,1.26,16.4,1.473
479,601,1.26,16.6,1.466
482,604,1.25,14.8,1.471
484,603,1.25,16.3,1.469
480,618,1.29,16.2,1.472
466,592,1.27,16.7,1.472
489,616,1.26,16.4,1.47
475,596,1.26,16.1,1.47
462,577,1.25,15.1,1.473
459,586,1.28,17.1,1.469
473,597,1.26,17.1,1.469
485,621,1.28,15.7,1.47
466,663,1.42,17.4,0.382
493,649,1.32,14.9,0.531
486,643,1.32,14.9,0.53
454,651,1.43,15.1,0.531
445,627,1.41,16.1,0.532
499,703,1.41,14.8,0.532
463,589,1.27,15.4,0.962
459,578,1.26,15.7,0.96
465,595,1.28,16.4,1.475
469,595,1.27,14.8,1.476
475,602,1.27,16.1,1.47
480,598,1.25,16.5,1.469
495,623,1.26,15.1,1.475
481,612,1.27,15.5,1.472
481,614,1.28,16.2,1.472
475,592,1.25,15.6,1.476
467,607,1.3,15.3,1.472
474,618,1.3,15.9,1.476
461,605,1.31,16.4,1.471
478,605,1.26,16.5,1.475
478,618,1.29,15.5,1.469
477,604,1.27,17.7,1.471
484,603,1.25,16.3,1.469
480,618,1.29,16.2,1.472
466,592,1.27,16.7,1.472
489,616,1.26,16.4,1.47
485,621,1.28,15.7,1.47
286,429,0,25.6,0
480,635,1.32,15.1,0.948
432,609,1.41,15.8,0.938
478,637,1.33,15,0.942
455,650,1.43,14.7,0.939
371,521,0,25.8,0
352,486,0,28.7,0
358,491,0,26.3,0
358,495,0,27.6,0
395,549,0,26.2,0
376,527,0,26.6,0
352,501,0,25.9,1.147
344,493,0,27.7,1.142
345,495,0,26.8,1.128
375,517,0,26.2,1.09
365,487,0,27.9,1.15
362,488,0,27.5,1.224
395,516,0,27.5,1.865
392,518,0,26.5,1.855
400,522,0,26.6,1.761
421,549,0,24.2,1.81
359,501,0,24.8,3.49
374,514,0,28.3,3.51
466,583,1.25,15.2,0.943
480,605,1.26,16.3,0.945
465,585,1.26,15.2,1.479
465,595,1.28,16.4,1.475
469,595,1.27,14.8,1.476
467,587,1.26,16,1.471
439,565,1.29,16.9,1.485
471,588,1.25,15.4,1.473
462,581,1.26,16.6,1.475
469,596,1.27,15.9,1.484
460,578,1.26,14.6,1.47
462,577,1.25,15.1,1.473
459,586,1.28,17.1,1.469
473,597,1.26,17.1,1.469
497,622,1.25,14.9,1.467
472,613,1.3,15.8,1.473
475,592,1.25,15.6,1.476
484,603,1.25,16.3,1.469
466,592,1.27,16.7,1.472
462,586,1.27,15.8,1.476
464,587,1.26,16.3,1.469
462,584,1.26,16.5,1.473
474,595,1.26,16.6,1.477
430,635,1.48,15.6,1.465
466,629,1.35,15.6,1.483
459,641,1.39,16,1.469
450,647,1.44,14.9,1.471
348,477,0,29.3,0.956
341,487,0,28.8,0.946
339,482,0,28.4,0.952
337,479,0,27.8,0.952
319,434,0,30.9,0.965
344,493,0,27.7,1.142
345,495,0,26.8,1.128
408,539,0,26.8,1.79
391,515,0,28.1,2.65
386,519,0,27.3,2.598
391,526,0,27.8,2.647
500,636,1.27,16.8,3.805
488,629,1.29,16.6,3.844
499,644,1.29,14.6,3.818
488,628,1.29,15.7,3.805
493,627,1.27,15.3,3.78
485,735,1.52,13.3,3.866
522,752,1.44,12.2,3.885
517,748,1.45,14.6,3.888
485,735,1.52,13.3,3.866
478,673,1.41,16.4,0.379
449,665,1.48,16.7,0.379
466,663,1.42,17.4,0.382
404,532,0,29.5,0.822
301,422,0,31.5,0.818
360,495,0,24.8,0.832
363,498,0,26,0.84
357,499,0,27.3,0.815
339,495,0,25.4,0.82
341,487,0,28.8,0.946
339,482,0,28.4,0.952
337,479,0,27.8,0.952
319,434,0,30.9,0.965
344,493,0,27.7,1.142
345,495,0,26.8,1.128
484,603,1.25,16.3,1.469
502,635,1.26,14.9,3.851
501,645,1.29,16.5,3.792
496,639,1.29,16.6,3.816
498,632,1.27,17.2,3.812
495,641,1.3,16.1,3.846
488,629,1.29,16.6,3.844
499,644,1.29,14.6,3.818
498,635,1.27,15.8,3.805
493,627,1.27,15.3,3.78
496,628,1.26,16.8,3.823
509,658,1.29,16.1,3.829
497,648,1.3,16.2,3.798
497,637,1.28,15.5,3.8
495,642,1.3,14.9,3.806
482,616,1.28,15.3,3.806
430,665,1.55,16.3,0.383
490,711,1.45,13.6,1.534
504,747,1.48,13.6,1.553
404,532,0,29.5,0.822
301,422,0,31.5,0.818
360,495,0,24.8,0.832
358,495,0,28.7,0.81
345,496,0,26.8,0.83
363,498,0,26,0.84
357,499,0,27.3,0.815
339,495,0,25.4,0.82
375,517,0,26.2,1.09
464,609,1.31,14.6,0.946
470,598,1.27,16,0.949
465,590,1.27,16.3,0.95
472,591,1.25,16.8,0.952
463,578,1.25,15.7,0.954
466,582,1.25,15.4,0.947
468,592,1.26,16.7,0.945
464,609,1.31,14.6,0.946
500,636,1.27,16.8,3.805
501,645,1.29,16.5,3.792
493,627,1.27,15.3,3.78
497,648,1.3,16.2,3.798
497,637,1.28,15.5,3.8
495,642,1.3,14.9,3.806
482,616,1.28,15.3,3.806
491,623,1.27,15.8,3.801
508,641,1.26,15.3,3.788
501,645,1.29,15.8,3.777
484,611,1.26,17.5,3.804
492,626,1.27,15.6,3.814
496,629,1.27,15.2,3.83
485,616,1.27,16.1,3.768
490,615,1.25,17,3.787
495,641,1.3,16.4,3.792
504,642,1.27,14.5,3.813
404,532,0,29.5,0.822
301,422,0,31.5,0.818
360,495,0,24.8,0.832
358,495,0,28.7,0.81
363,498,0,26,0.84
357,499,0,27.3,0.815
339,495,0,25.4,0.82
352,501,0,25.9,1.147
345,495,0,26.8,1.128
375,517,0,26.2,1.09
470,587,1.25,16.4,0.943
470,592,1.26,16.4,0.945
465,602,1.29,16.8,0.944
460,594,1.29,16.7,0.942
470,598,1.27,16,0.949
472,591,1.25,16.8,0.952
466,582,1.25,15.4,0.947
468,592,1.26,16.7,0.945
468,591,1.26,16.6,0.942
463,592,1.28,16.9,0.946
482,600,1.25,16.2,0.948
475,596,1.26,16.1,0.945
471,599,1.27,15.8,0.944
465,600,1.29,16.8,0.945
481,605,1.26,15.6,0.941
474,613,1.29,16.6,0.942
464,593,1.28,16.4,0.939
463,598,1.29,15.9,0.945
460,586,1.27,16.9,0.945
466,609,1.31,15.7,0.944
476,604,1.27,15.6,0.941
483,603,1.25,14.6,0.943
468,597,1.28,16.8,0.945
470,592,1.26,16.4,0.945
465,602,1.29,16.8,0.944
460,594,1.29,16.7,0.942
460,584,1.27,16.4,0.951
475,596,1.26,16.1,0.945
460,586,1.27,16.9,0.945
466,609,1.31,15.7,0.944
476,604,1.27,15.6,0.941
456,581,1.27,15.5,0.941
506,641,1.7,15,3.825
507,644,1.27,14.9,3.815
383,504,0,28.2,0.827
319,434,0,30.9,0.965
390,486,0,28.9,0.967
370,506,0,29,0.958
464,594,1.28,16.1,0.943
473,611,1.33,16.5,0.94
463,598,1.29,15.9,0.945
476,601,1.26,15.1,0.943
469,602,1.28,16.9,0.943
456,581,1.27,15.5,0.941
474,601,1.27,16.6,0.946
483,602,1.25,16.6,0.947
470,593,1.26,16.4,0.952
472,600,1.27,16.2,0.942
495,617,1.25,16.6,0.945
480,603,1.26,15.4,0.945
485,608,1.25,15.4,0.942
468,602,1.29,16.4,0.949
478,598,1.25,15.2,0.947
476,604,1.27,15.6,0.941
456,581,1.27,15.5,0.941
